sku,location,forecast_date,forecasted_demand,confidence_p10,confidence_p50,confidence_p90,confidence_score,model_version,generated_at
SKU-046,Store-HOU,2026-03-15,97.48,61.28,97.48,133.68,0.86,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-16,79.03,42.83,79.03,115.24,0.78,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-17,75.62,39.41,75.62,111.82,0.8,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-18,79.5,43.29,79.5,115.7,0.92,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-19,81.36,45.15,81.36,117.56,0.77,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-20,81.25,45.05,81.25,117.45,0.94,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-21,101.93,65.73,101.93,138.14,0.86,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-22,101.73,65.52,101.73,137.93,0.87,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-23,83.53,47.33,83.53,119.74,0.81,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-24,82.09,45.89,82.09,118.29,0.9,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-25,88.35,52.15,88.35,124.55,0.84,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-26,80.24,44.04,80.24,116.44,0.82,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-27,86.97,50.77,86.97,123.17,0.9,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-28,97.25,61.05,97.25,133.45,0.82,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-29,115.99,79.78,115.99,152.19,0.87,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-30,90.74,54.54,90.74,126.95,0.81,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-03-31,71.59,35.38,71.59,107.79,0.94,v1.0,2026-03-02 14:05:59
SKU-046,Store-HOU,2026-04-01,80.88,44.68,80.88,117.09,0.85,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-03,69.82,44.81,69.82,94.83,0.88,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-04,69.65,44.64,69.65,94.66,0.88,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-05,70.09,45.08,70.09,95.1,0.87,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-06,70.41,45.4,70.41,95.42,0.95,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-07,88.1,63.09,88.1,113.11,0.85,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-08,91.35,66.34,91.35,116.36,0.84,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-09,70.53,45.52,70.53,95.54,0.88,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-10,72.32,47.31,72.32,97.33,0.8,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-11,69.33,44.32,69.33,94.34,0.8,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-12,72.47,47.46,72.47,97.48,0.92,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-13,73.24,48.23,73.24,98.25,0.77,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-14,90.06,65.05,90.06,115.07,0.8,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-15,87.88,62.87,87.88,112.89,0.92,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-16,70.3,45.29,70.3,95.31,0.92,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-17,74.71,49.7,74.71,99.72,0.85,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-18,70.99,45.98,70.99,96.0,0.76,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-19,72.36,47.35,72.36,97.37,0.94,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-20,69.33,44.32,69.33,94.34,0.8,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-21,97.36,72.35,97.36,122.37,0.93,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-22,88.42,63.41,88.42,113.43,0.92,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-23,76.77,51.76,76.77,101.78,0.85,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-24,70.67,45.66,70.67,95.68,0.78,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-25,69.49,44.48,69.49,94.5,0.78,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-26,76.87,51.86,76.87,101.88,0.85,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-27,76.72,51.71,76.72,101.73,0.92,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-28,84.54,59.53,84.54,109.55,0.92,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-29,101.12,76.11,101.12,126.13,0.93,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-30,73.07,48.06,73.07,98.08,0.81,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-03-31,72.35,47.34,72.35,97.36,0.78,v1.0,2026-03-02 14:05:59
SKU-046,Store-PHX,2026-04-01,70.49,45.48,70.49,95.5,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-03,53.49,33.03,53.49,73.96,0.91,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-04,53.28,32.82,53.28,73.75,0.9,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-05,53.79,33.32,53.79,74.25,0.92,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-06,53.03,32.56,53.03,73.49,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-07,66.93,46.46,66.93,87.39,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-08,67.54,47.07,67.54,88.0,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-09,54.89,34.43,54.89,75.36,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-10,55.16,34.7,55.16,75.63,0.89,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-11,52.24,31.78,52.24,72.71,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-12,52.74,32.27,52.74,73.2,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-13,55.21,34.74,55.21,75.67,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-14,68.82,48.35,68.82,89.28,0.86,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-15,64.73,44.27,64.73,85.2,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-16,54.9,34.43,54.9,75.36,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-17,51.49,31.02,51.49,71.95,0.92,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-18,54.33,33.87,54.33,74.8,0.86,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-19,53.13,32.67,53.13,73.6,0.91,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-20,55.49,35.02,55.49,75.95,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-21,71.23,50.77,71.23,91.7,0.84,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-22,73.81,53.34,73.81,94.27,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-23,56.43,35.96,56.43,76.89,0.95,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-24,59.7,39.24,59.7,80.17,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-25,53.79,33.33,53.79,74.26,0.91,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-26,49.79,29.33,49.79,70.26,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-27,61.13,40.67,61.13,81.6,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-28,72.86,52.4,72.86,93.33,0.87,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-29,75.8,55.33,75.8,96.26,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-30,55.18,34.72,55.18,75.65,0.85,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-03-31,49.38,28.92,49.38,69.85,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-NYC,2026-04-01,52.66,32.19,52.66,73.12,0.92,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-03,38.36,24.64,38.36,52.08,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-04,38.2,24.48,38.2,51.92,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-05,38.73,25.01,38.73,52.45,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-06,38.61,24.89,38.61,52.34,0.86,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-07,48.3,34.58,48.3,62.02,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-08,49.23,35.51,49.23,62.96,0.93,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-09,39.69,25.97,39.69,53.41,0.94,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-10,39.2,25.47,39.2,52.92,0.84,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-11,38.54,24.82,38.54,52.27,0.86,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-12,37.28,23.55,37.28,51.0,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-13,39.65,25.92,39.65,53.37,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-14,49.77,36.05,49.77,63.49,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-15,50.02,36.3,50.02,63.74,0.9,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-16,40.64,26.91,40.64,54.36,0.94,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-17,37.79,24.07,37.79,51.52,0.9,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-18,41.63,27.91,41.63,55.36,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-19,36.49,22.77,36.49,50.21,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-20,39.76,26.04,39.76,53.48,0.84,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-21,45.49,31.77,45.49,59.21,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-22,52.56,38.83,52.56,66.28,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-23,43.26,29.54,43.26,56.98,0.85,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-24,37.4,23.68,37.4,51.12,0.89,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-25,41.03,27.31,41.03,54.76,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-26,42.18,28.46,42.18,55.9,0.95,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-27,37.82,24.1,37.82,51.55,0.87,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-28,44.39,30.67,44.39,58.11,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-29,46.36,32.63,46.36,60.08,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-30,45.58,31.85,45.58,59.3,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-03-31,44.96,31.24,44.96,58.69,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-LA,2026-04-01,37.95,24.23,37.95,51.67,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-03,60.85,38.95,60.85,82.76,0.89,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-04,61.77,39.86,61.77,83.67,0.86,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-05,62.04,40.13,62.04,83.94,0.78,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-06,61.24,39.33,61.24,83.14,0.85,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-07,79.49,57.58,79.49,101.4,0.93,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-08,77.67,55.76,77.67,99.58,0.78,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-09,61.6,39.69,61.6,83.51,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-10,61.31,39.41,61.31,83.22,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-11,62.33,40.43,62.33,84.24,0.91,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-12,60.51,38.61,60.51,82.42,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-13,63.23,41.33,63.23,85.14,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-14,78.42,56.52,78.42,100.33,0.8,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-15,83.19,61.28,83.19,105.09,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-16,63.11,41.2,63.11,85.01,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-17,66.75,44.85,66.75,88.66,0.85,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-18,59.23,37.32,59.23,81.13,0.93,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-19,65.55,43.64,65.55,87.45,0.84,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-20,65.19,43.29,65.19,87.1,0.9,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-21,86.06,64.15,86.06,107.97,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-22,85.58,63.68,85.58,107.49,0.8,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-23,60.15,38.25,60.15,82.06,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-24,62.92,41.01,62.92,84.82,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-25,64.01,42.1,64.01,85.91,0.9,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-26,68.32,46.42,68.32,90.23,0.93,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-27,65.48,43.58,65.48,87.39,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-28,72.82,50.92,72.82,94.73,0.91,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-29,83.8,61.89,83.8,105.7,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-30,63.16,41.26,63.16,85.07,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-03-31,66.77,44.87,66.77,88.68,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-CHI,2026-04-01,66.98,45.07,66.98,88.89,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-03,62.67,37.05,62.67,88.29,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-04,62.1,36.48,62.1,87.73,0.78,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-05,62.19,36.57,62.19,87.82,0.89,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-06,63.26,37.64,63.26,88.89,0.85,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-07,79.92,54.3,79.92,105.54,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-08,81.57,55.95,81.57,107.2,0.93,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-09,65.08,39.46,65.08,90.71,0.92,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-10,62.51,36.88,62.51,88.13,0.85,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-11,65.13,39.5,65.13,90.75,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-12,61.06,35.44,61.06,86.68,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-13,66.21,40.59,66.21,91.84,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-14,83.26,57.64,83.26,108.89,0.81,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-15,75.92,50.3,75.92,101.55,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-16,63.15,37.53,63.15,88.78,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-17,62.36,36.74,62.36,87.98,0.8,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-18,64.3,38.68,64.3,89.92,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-19,65.02,39.4,65.02,90.65,0.87,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-20,66.46,40.84,66.46,92.09,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-21,84.61,58.99,84.61,110.24,0.94,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-22,88.44,62.82,88.44,114.06,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-23,70.2,44.58,70.2,95.82,0.92,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-24,65.31,39.68,65.31,90.93,0.86,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-25,61.97,36.35,61.97,87.6,0.75,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-26,63.27,37.64,63.27,88.89,0.8,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-27,64.21,38.59,64.21,89.84,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-28,80.11,54.49,80.11,105.74,0.94,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-29,81.78,56.16,81.78,107.4,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-30,71.94,46.32,71.94,97.56,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-03-31,68.67,43.04,68.67,94.29,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-HOU,2026-04-01,69.01,43.38,69.01,94.63,0.85,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-03,37.65,23.97,37.65,51.34,0.93,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-04,37.38,23.69,37.38,51.06,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-05,38.17,24.48,38.17,51.86,0.86,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-06,37.1,23.41,37.1,50.78,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-07,46.96,33.27,46.96,60.64,0.9,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-08,46.7,33.02,46.7,60.39,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-09,38.64,24.95,38.64,52.32,0.87,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-10,37.03,23.34,37.03,50.71,0.94,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-11,39.44,25.75,39.44,53.12,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-12,38.75,25.06,38.75,52.43,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-13,36.24,22.56,36.24,49.93,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-14,50.49,36.8,50.49,64.18,0.88,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-15,51.4,37.72,51.4,65.09,0.78,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-16,38.58,24.89,38.58,52.26,0.78,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-17,40.94,27.25,40.94,54.62,0.8,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-18,37.05,23.37,37.05,50.74,0.76,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-19,41.29,27.61,41.29,54.98,0.87,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-20,37.64,23.96,37.64,51.33,0.92,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-21,44.92,31.23,44.92,58.6,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-22,52.3,38.61,52.3,65.98,0.77,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-23,39.17,25.49,39.17,52.86,0.75,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-24,35.41,21.72,35.41,49.1,0.79,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-25,39.25,25.56,39.25,52.94,0.75,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-26,42.21,28.53,42.21,55.9,0.83,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-27,37.57,23.88,37.57,51.26,0.78,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-28,48.59,34.9,48.59,62.27,0.82,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-29,47.27,33.59,47.27,60.96,0.89,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-30,37.46,23.78,37.46,51.15,0.92,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-03-31,40.07,26.39,40.07,53.76,0.8,v1.0,2026-03-02 14:05:59
SKU-047,Store-PHX,2026-04-01,37.33,23.64,37.33,51.01,0.94,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-03,87.05,50.02,87.05,124.07,0.86,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-04,88.04,51.02,88.04,125.06,0.8,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-05,87.78,50.76,87.78,124.81,0.93,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-06,86.82,49.8,86.82,123.84,0.93,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-07,109.58,72.56,109.58,146.61,0.87,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-08,110.16,73.14,110.16,147.19,0.91,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-09,86.48,49.46,86.48,123.5,0.82,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-10,88.19,51.16,88.19,125.21,0.81,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-11,89.44,52.42,89.44,126.46,0.93,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-12,88.61,51.59,88.61,125.63,0.88,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-13,89.93,52.9,89.93,126.95,0.75,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-14,108.67,71.65,108.67,145.7,0.78,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-15,117.97,80.95,117.97,155.0,0.82,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-16,85.61,48.59,85.61,122.64,0.81,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-17,87.7,50.67,87.7,124.72,0.87,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-18,94.86,57.84,94.86,131.88,0.84,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-19,91.55,54.52,91.55,128.57,0.86,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-20,94.57,57.55,94.57,131.59,0.86,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-21,114.46,77.43,114.46,151.48,0.8,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-22,123.24,86.22,123.24,160.26,0.84,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-23,98.01,60.99,98.01,135.03,0.83,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-24,97.56,60.53,97.56,134.58,0.8,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-25,88.54,51.51,88.54,125.56,0.92,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-26,96.64,59.62,96.64,133.67,0.93,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-27,82.1,45.07,82.1,119.12,0.9,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-28,109.15,72.13,109.15,146.17,0.92,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-29,113.72,76.69,113.72,150.74,0.76,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-30,96.63,59.6,96.63,133.65,0.79,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-03-31,80.57,43.55,80.57,117.6,0.75,v1.0,2026-03-02 14:05:59
SKU-048,Store-NYC,2026-04-01,89.17,52.14,89.17,126.19,0.77,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-03,56.78,37.43,56.78,76.13,0.75,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-04,57.19,37.84,57.19,76.54,0.94,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-05,57.02,37.67,57.02,76.37,0.78,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-06,57.71,38.37,57.71,77.06,0.84,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-07,72.17,52.82,72.17,91.52,0.94,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-08,72.96,53.61,72.96,92.31,0.77,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-09,56.11,36.76,56.11,75.46,0.89,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-10,55.49,36.15,55.49,74.84,0.95,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-11,58.87,39.52,58.87,78.22,0.89,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-12,56.03,36.69,56.03,75.38,0.88,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-13,58.21,38.86,58.21,77.56,0.91,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-14,68.79,49.44,68.79,88.14,0.76,v1.0,2026-03-02 14:05:59
SKU-048,Store-LA,2026-03-15,72.21,52.86,72.21,91.56,0.77,v1.0,2026-03-02 14:05:59
